id,amount,loan_disburse_at,mobile_user_id,due_date
200011,1000,29/07/2019 16:02,63286,26/08/2019 23:59
200013,1500,29/07/2019 16:03,67885,05/08/2019 23:59
200014,1000,29/07/2019 16:08,73850,05/08/2019 23:59
200019,1000,29/07/2019 16:16,73857,05/08/2019 23:59
200020,1000,29/07/2019 16:19,48762,05/08/2019 23:59
200024,1500,29/07/2019 17:16,65527,26/08/2019 23:59
200029,3000,29/07/2019 17:54,23497,26/08/2019 23:59
200032,2500,29/07/2019 17:32,57933,05/08/2019 23:59
200036,1000,29/07/2019 17:37,73862,26/08/2019 23:59
200037,1000,29/07/2019 17:34,71464,26/08/2019 23:59
200038,1000,29/07/2019 17:37,13698,26/08/2019 23:59
200041,1000,29/07/2019 17:37,73864,05/08/2019 23:59
200042,1000,30/07/2019 17:12,31404,20/08/2019 23:59
200043,1000,29/07/2019 17:37,73854,05/08/2019 23:59
200045,2000,29/07/2019 18:33,62085,26/08/2019 23:59
200047,1000,29/07/2019 17:49,72035,26/08/2019 23:59
200049,2500,29/07/2019 17:42,46543,26/08/2019 23:59
200051,1000,29/07/2019 17:45,68084,05/08/2019 23:59
200052,1500,29/07/2019 17:46,67400,26/08/2019 23:59
200058,1000,29/07/2019 18:04,73716,05/08/2019 23:59
200061,1000,29/07/2019 18:08,72682,26/08/2019 23:59
200063,6000,29/07/2019 18:11,29898,02/09/2019 23:59
200070,2000,29/07/2019 18:18,44336,12/08/2019 23:59
200077,1000,29/07/2019 18:23,72900,05/08/2019 23:59
200078,1000,29/07/2019 18:29,73875,05/08/2019 23:59
200087,1000,29/07/2019 18:42,73868,26/08/2019 23:59
200091,1000,29/07/2019 18:35,72900,05/08/2019 23:59
200092,1000,29/07/2019 18:36,73663,05/08/2019 23:59
200093,4000,29/07/2019 18:38,48600,12/08/2019 23:59
200094,4000,29/07/2019 18:40,54106,26/08/2019 23:59
200098,1500,29/07/2019 18:43,70557,19/08/2019 23:59
200099,1000,29/07/2019 18:43,73663,05/08/2019 23:59
200102,1000,29/07/2019 18:46,73878,26/08/2019 23:59
200103,4500,29/07/2019 18:49,47241,19/08/2019 23:59
200111,1000,29/07/2019 18:57,56390,26/08/2019 23:59
200114,1000,29/07/2019 18:59,12186,26/08/2019 23:59
200115,1000,29/07/2019 19:02,73880,26/08/2019 23:59
200118,1000,29/07/2019 19:05,60979,26/08/2019 23:59
200120,1000,29/07/2019 19:07,72185,12/08/2019 23:59
200123,1000,29/07/2019 19:17,66972,05/08/2019 23:59
200124,1000,29/07/2019 19:27,73883,26/08/2019 23:59
200129,1000,29/07/2019 19:26,73885,26/08/2019 23:59
200130,5000,29/07/2019 19:23,44826,12/08/2019 23:59
200132,1000,29/07/2019 19:26,73886,26/08/2019 23:59
200133,1000,29/07/2019 19:25,61555,12/08/2019 23:59
200134,4000,29/07/2019 19:26,51104,26/08/2019 23:59
200137,1000,29/07/2019 22:08,73132,19/08/2019 23:59
200139,2500,29/07/2019 19:33,38312,26/08/2019 23:59
200157,1000,29/07/2019 20:10,71146,26/08/2019 23:59
200166,3500,29/07/2019 20:19,35563,26/08/2019 23:59
200171,1500,29/07/2019 20:44,64576,05/08/2019 23:59
200172,2500,29/07/2019 21:12,37143,26/08/2019 23:59
200174,1500,29/07/2019 20:33,31941,12/08/2019 23:59
200176,1500,29/07/2019 20:37,60990,26/08/2019 23:59
200177,3500,29/07/2019 20:39,4659,26/08/2019 23:59
200180,2000,29/07/2019 20:39,65331,05/08/2019 23:59
200183,1000,29/07/2019 20:42,35617,26/08/2019 23:59
200186,1500,29/07/2019 20:47,60325,26/08/2019 23:59
200188,1000,29/07/2019 21:04,71386,05/08/2019 23:59
200189,1000,29/07/2019 22:53,73775,05/08/2019 23:59
200190,1500,29/07/2019 20:59,24554,12/08/2019 23:59
200191,1500,29/07/2019 20:59,60461,05/08/2019 23:59
200194,1000,29/07/2019 21:02,66806,05/08/2019 23:59
200197,1000,29/07/2019 21:12,73560,19/08/2019 23:59
200198,6000,29/07/2019 21:07,19500,19/08/2019 23:59
200201,1000,29/07/2019 21:14,73856,05/08/2019 23:59
200203,4000,29/07/2019 21:13,65622,26/08/2019 23:59
200205,1000,29/07/2019 21:18,71183,19/08/2019 23:59
200207,1000,29/07/2019 21:27,72529,26/08/2019 23:59
200208,6000,29/07/2019 21:28,50385,19/08/2019 23:59
200211,1500,29/07/2019 21:29,66425,26/08/2019 23:59
200213,1000,29/07/2019 22:08,73903,26/08/2019 23:59
200215,1500,29/07/2019 21:38,68744,26/08/2019 23:59
200216,1000,29/07/2019 21:39,73666,26/08/2019 23:59
200223,2000,29/07/2019 21:54,1801,19/08/2019 23:59
200226,1000,29/07/2019 21:57,53868,26/08/2019 23:59
200227,2000,29/07/2019 21:58,60883,26/08/2019 23:59
200228,2000,29/07/2019 22:04,45461,05/08/2019 23:59
200229,1000,29/07/2019 22:02,72110,26/08/2019 23:59
200235,3000,29/07/2019 22:16,51497,26/08/2019 23:59
200239,1000,29/07/2019 22:26,56172,26/08/2019 23:59
200247,1500,29/07/2019 22:44,44454,05/08/2019 23:59
200248,2500,29/07/2019 22:43,12839,26/08/2019 23:59
200249,5500,29/07/2019 22:44,53319,19/08/2019 23:59
200250,1000,29/07/2019 22:45,73911,26/08/2019 23:59
200253,1000,29/07/2019 22:53,73912,26/08/2019 23:59
200258,1000,29/07/2019 23:31,73915,05/08/2019 23:59
200261,1000,29/07/2019 23:08,73913,26/08/2019 23:59
200265,1500,29/07/2019 23:17,67395,26/08/2019 23:59
200266,1000,29/07/2019 23:24,73688,26/08/2019 23:59
200275,1000,29/07/2019 23:49,67188,26/08/2019 23:59
200281,1000,30/07/2019 0:01,60624,27/08/2019 23:59
200286,6000,30/07/2019 0:08,12712,27/08/2019 23:59
200288,4500,30/07/2019 0:16,15254,27/08/2019 23:59
200298,6000,30/07/2019 0:41,32171,13/08/2019 23:59
200301,2500,30/07/2019 1:09,48547,06/08/2019 23:59
200302,1500,30/07/2019 1:06,66703,27/08/2019 23:59
200305,1000,30/07/2019 1:15,114,06/08/2019 23:59
200309,1500,30/07/2019 1:57,68332,20/08/2019 23:59
200331,6000,30/07/2019 4:54,1438,27/08/2019 23:59
200332,1000,30/07/2019 5:17,72219,06/08/2019 23:59
200334,1500,30/07/2019 5:20,13475,27/08/2019 23:59
200335,6000,30/07/2019 5:25,17031,27/08/2019 23:59
200336,1000,30/07/2019 5:46,73419,06/08/2019 23:59
200341,1000,30/07/2019 6:02,71496,27/08/2019 23:59
200352,2500,30/07/2019 7:11,53594,06/08/2019 23:59
200353,2000,30/07/2019 7:14,36675,27/08/2019 23:59
200354,2500,30/07/2019 7:18,53594,27/08/2019 23:59
200356,1500,30/07/2019 8:28,70457,13/08/2019 23:59
200364,1000,30/07/2019 8:48,48447,27/08/2019 23:59
200366,4000,30/07/2019 8:32,51411,27/08/2019 23:59
200370,1000,30/07/2019 8:51,44630,27/08/2019 23:59
200372,5500,30/07/2019 8:57,195,06/08/2019 23:59
200374,1000,30/07/2019 8:59,66806,27/08/2019 23:59
200375,1000,30/07/2019 9:02,49157,06/08/2019 23:59
200376,1000,30/07/2019 9:05,73499,06/08/2019 23:59
200379,5000,30/07/2019 9:11,21693,06/08/2019 23:59
200380,1000,30/07/2019 9:12,72515,27/08/2019 23:59
200381,3000,30/07/2019 10:18,37837,06/08/2019 23:59
200382,1000,30/07/2019 11:00,73925,06/08/2019 23:59
200383,1000,30/07/2019 9:34,67520,06/08/2019 23:59
200387,1500,30/07/2019 9:30,67880,27/08/2019 23:59
200392,1000,30/07/2019 9:44,73924,27/08/2019 23:59
200393,1500,30/07/2019 9:47,53364,06/08/2019 23:59
200396,2500,30/07/2019 9:52,46671,06/08/2019 23:59
200399,1000,30/07/2019 10:02,72091,13/08/2019 23:59
200400,1000,30/07/2019 10:14,73939,06/08/2019 23:59
200403,1000,30/07/2019 10:27,73947,27/08/2019 23:59
200408,1000,30/07/2019 10:34,73950,27/08/2019 23:59
200411,1000,30/07/2019 10:38,55146,27/08/2019 23:59
200418,1500,30/07/2019 11:02,66093,27/08/2019 23:59
200420,1000,30/07/2019 10:54,73080,06/08/2019 23:59
200421,1000,30/07/2019 11:14,73951,20/08/2019 23:59
200423,1000,30/07/2019 10:57,3681,13/08/2019 23:59
200425,2500,30/07/2019 10:57,55234,27/08/2019 23:59
200428,1500,30/07/2019 11:10,46763,20/08/2019 23:59
200431,1500,30/07/2019 11:16,64958,06/08/2019 23:59
200432,1000,30/07/2019 11:23,73952,27/08/2019 23:59
200434,2000,30/07/2019 11:27,58659,27/08/2019 23:59
200435,1000,30/07/2019 11:25,73433,27/08/2019 23:59
200437,1000,30/07/2019 11:30,47212,06/08/2019 23:59
200439,1500,30/07/2019 11:33,61003,20/08/2019 23:59
200441,2000,30/07/2019 11:33,28536,27/08/2019 23:59
200444,2500,30/07/2019 11:41,56825,27/08/2019 23:59
200447,1000,30/07/2019 11:48,73107,13/08/2019 23:59
200448,1000,30/07/2019 11:46,67079,27/08/2019 23:59
200453,1000,30/07/2019 11:57,38503,06/08/2019 23:59
200486,1500,30/07/2019 13:11,58049,27/08/2019 23:59
200491,1500,30/07/2019 13:19,68772,27/08/2019 23:59
200560,1000,30/07/2019 18:03,73988,27/08/2019 23:59
200571,1000,30/07/2019 18:40,73982,06/08/2019 23:59
200578,1000,30/07/2019 16:32,73994,06/08/2019 23:59
200584,2000,30/07/2019 16:35,62860,27/08/2019 23:59
200588,1000,30/07/2019 16:47,57851,13/08/2019 23:59
200590,1000,30/07/2019 16:49,73996,06/08/2019 23:59
200607,2500,30/07/2019 17:08,15501,06/08/2019 23:59
200619,1000,30/07/2019 17:32,74003,27/08/2019 23:59
200621,1000,30/07/2019 18:16,74002,13/08/2019 23:59
200631,1000,30/07/2019 17:58,22943,13/08/2019 23:59
200635,4000,30/07/2019 18:05,62633,06/08/2019 23:59
200685,4000,30/07/2019 19:18,47187,06/08/2019 23:59
200688,4000,30/07/2019 19:28,44853,06/08/2019 23:59
200690,3500,30/07/2019 20:11,46032,27/08/2019 23:59
200694,1500,30/07/2019 19:46,70670,06/08/2019 23:59
200701,1000,30/07/2019 20:04,74033,20/08/2019 23:59
200731,1000,30/07/2019 21:24,74042,06/08/2019 23:59
200740,1000,30/07/2019 21:23,14274,06/08/2019 23:59
200771,4000,30/07/2019 22:30,13259,27/08/2019 23:59
200773,4000,30/07/2019 22:33,32259,27/08/2019 23:59
200774,1000,30/07/2019 23:02,74052,06/08/2019 23:59
200793,1000,31/07/2019 0:50,72045,28/08/2019 23:59
200799,1000,30/07/2019 23:56,74061,06/08/2019 23:59
200819,1000,31/07/2019 0:58,73660,07/08/2019 23:59
200852,1000,31/07/2019 5:02,74035,28/08/2019 23:59
200893,1000,31/07/2019 9:16,73995,28/08/2019 23:59
200912,3500,31/07/2019 9:28,62904,28/08/2019 23:59
200919,3000,31/07/2019 11:58,53807,14/08/2019 23:59
200921,1000,31/07/2019 9:47,74071,14/08/2019 23:59
200925,1500,31/07/2019 12:00,62064,07/08/2019 23:59
200934,2500,31/07/2019 12:01,47901,28/08/2019 23:59
200936,1000,31/07/2019 12:56,54336,07/08/2019 23:59
200937,6000,31/07/2019 12:38,16936,04/09/2019 23:59
200943,1000,31/07/2019 12:07,73983,28/08/2019 23:59
200944,1000,31/07/2019 12:01,51300,28/08/2019 23:59
200946,1000,31/07/2019 10:21,43373,21/08/2019 23:59
200948,4000,31/07/2019 12:04,56911,14/08/2019 23:59
200949,4000,31/07/2019 10:28,45064,28/08/2019 23:59
200952,1000,31/07/2019 12:04,74045,28/08/2019 23:59
200957,1000,31/07/2019 12:35,52918,21/08/2019 23:59
200958,1500,31/07/2019 13:53,70634,14/08/2019 23:59
200959,2500,31/07/2019 12:21,62215,28/08/2019 23:59
200963,1000,31/07/2019 12:00,35608,07/08/2019 23:59
200966,2500,31/07/2019 12:01,57605,21/08/2019 23:59
200967,2500,31/07/2019 12:02,47831,28/08/2019 23:59
200970,2500,31/07/2019 12:03,65279,28/08/2019 23:59
200973,1000,31/07/2019 12:04,64713,21/08/2019 23:59
200974,1000,31/07/2019 12:04,70088,07/08/2019 23:59
200975,1500,31/07/2019 12:05,70450,07/08/2019 23:59
200976,2000,31/07/2019 12:07,50250,28/08/2019 23:59
200983,2500,31/07/2019 12:10,48547,07/08/2019 23:59
200986,3500,31/07/2019 12:16,39203,28/08/2019 23:59
200992,2000,31/07/2019 12:15,63901,07/08/2019 23:59
200994,1500,31/07/2019 12:16,67002,14/08/2019 23:59
200995,2000,31/07/2019 12:16,51539,07/08/2019 23:59
200996,1000,31/07/2019 12:16,74085,07/08/2019 23:59
200997,3000,31/07/2019 12:16,48850,14/08/2019 23:59
200998,1500,31/07/2019 12:16,16183,07/08/2019 23:59
200999,2500,31/07/2019 12:16,58330,28/08/2019 23:59
201002,1500,31/07/2019 12:16,68874,28/08/2019 23:59
201003,1000,31/07/2019 12:16,72364,28/08/2019 23:59
201005,2000,31/07/2019 12:17,63810,14/08/2019 23:59
201009,1000,31/07/2019 12:17,56992,07/08/2019 23:59
201010,4000,31/07/2019 12:17,58943,28/08/2019 23:59
201014,1000,31/07/2019 12:26,73933,07/08/2019 23:59
201016,4000,31/07/2019 12:19,48564,14/08/2019 23:59
201019,1000,31/07/2019 12:25,14014,07/08/2019 23:59
201024,1000,31/07/2019 12:42,48395,28/08/2019 23:59
201028,1500,31/07/2019 12:25,59561,14/08/2019 23:59
201029,1000,31/07/2019 12:31,69826,07/08/2019 23:59
201030,6000,31/07/2019 12:25,24201,04/09/2019 23:59
201032,1000,31/07/2019 12:25,57962,07/08/2019 23:59
201037,2000,31/07/2019 12:27,14894,28/08/2019 23:59
201038,1000,31/07/2019 12:31,73327,07/08/2019 23:59
201039,1000,31/07/2019 12:29,67203,28/08/2019 23:59
201047,2500,31/07/2019 12:33,65700,28/08/2019 23:59
201049,1000,31/07/2019 12:32,68926,28/08/2019 23:59
201051,2000,31/07/2019 12:35,66587,07/08/2019 23:59
201054,2000,31/07/2019 12:36,66587,07/08/2019 23:59
201058,2500,31/07/2019 12:42,3874,28/08/2019 23:59
201059,4000,31/07/2019 12:43,56637,28/08/2019 23:59
201061,1500,31/07/2019 12:43,47450,28/08/2019 23:59
201063,1000,31/07/2019 13:09,57892,28/08/2019 23:59
201065,2000,31/07/2019 12:45,26663,07/08/2019 23:59
201072,1500,31/07/2019 12:48,65805,07/08/2019 23:59
201079,1000,31/07/2019 12:52,27345,28/08/2019 23:59
201082,2000,31/07/2019 12:52,61334,21/08/2019 23:59
201084,1000,31/07/2019 13:11,70815,28/08/2019 23:59
201087,1000,31/07/2019 12:55,62997,07/08/2019 23:59
201089,4000,31/07/2019 12:56,50730,28/08/2019 23:59
201090,1500,31/07/2019 12:59,67970,07/08/2019 23:59
201091,1000,31/07/2019 12:59,70471,07/08/2019 23:59
201093,1000,31/07/2019 13:01,74102,07/08/2019 23:59
201095,1000,31/07/2019 13:04,73999,28/08/2019 23:59
201098,3500,31/07/2019 13:02,39361,14/08/2019 23:59
201102,1000,31/07/2019 13:04,2335,07/08/2019 23:59
201106,1000,31/07/2019 13:07,66471,14/08/2019 23:59
201110,1000,31/07/2019 13:07,41759,07/08/2019 23:59
201115,1000,31/07/2019 13:10,69495,28/08/2019 23:59
201118,1000,31/07/2019 13:10,73606,07/08/2019 23:59
201121,6000,31/07/2019 13:11,36451,28/08/2019 23:59
201126,1000,31/07/2019 13:16,74104,07/08/2019 23:59
201127,1000,31/07/2019 13:17,74025,07/08/2019 23:59
201129,1000,31/07/2019 14:52,74106,21/08/2019 23:59
201130,2500,31/07/2019 13:17,48381,28/08/2019 23:59
201131,1500,31/07/2019 13:17,68549,07/08/2019 23:59
201133,2500,31/07/2019 13:18,58792,28/08/2019 23:59
201137,2500,31/07/2019 13:21,62614,28/08/2019 23:59
201138,1000,31/07/2019 13:51,74094,07/08/2019 23:59
201139,1000,31/07/2019 14:04,74046,14/08/2019 23:59
201140,1500,31/07/2019 13:22,4931,28/08/2019 23:59
201142,1000,31/07/2019 13:26,74103,07/08/2019 23:59
201143,1000,31/07/2019 13:24,45809,07/08/2019 23:59
201144,1500,31/07/2019 13:25,64706,28/08/2019 23:59
201145,1000,31/07/2019 13:25,63460,21/08/2019 23:59
201147,1000,31/07/2019 13:32,74092,28/08/2019 23:59
201148,1000,31/07/2019 14:16,73970,21/08/2019 23:59
201149,5000,31/07/2019 13:27,35738,28/08/2019 23:59
201150,4000,31/07/2019 13:27,25947,28/08/2019 23:59
201151,1000,31/07/2019 13:33,71094,28/08/2019 23:59
201153,1500,31/07/2019 13:33,67338,07/08/2019 23:59
201154,1000,31/07/2019 13:35,56765,28/08/2019 23:59
201156,1000,31/07/2019 13:34,67098,07/08/2019 23:59
201157,1500,31/07/2019 13:36,30520,07/08/2019 23:59
201162,2000,31/07/2019 13:38,27243,07/08/2019 23:59
201164,1000,31/07/2019 13:38,71721,28/08/2019 23:59
201165,4000,31/07/2019 13:42,50212,28/08/2019 23:59
201166,1000,31/07/2019 15:57,74060,28/08/2019 23:59
201167,1000,31/07/2019 13:41,72051,07/08/2019 23:59
201168,4000,31/07/2019 16:07,28481,28/08/2019 23:59
201171,1500,31/07/2019 13:45,64476,28/08/2019 23:59
201172,1500,31/07/2019 13:43,62380,28/08/2019 23:59
201173,1000,31/07/2019 13:44,72051,07/08/2019 23:59
201175,1000,31/07/2019 14:07,73565,07/08/2019 23:59
201178,1000,31/07/2019 13:48,67763,14/08/2019 23:59
201179,1000,31/07/2019 13:53,74016,07/08/2019 23:59
201180,1500,31/07/2019 13:53,56630,28/08/2019 23:59
201183,1000,31/07/2019 13:58,69808,14/08/2019 23:59
201184,1500,31/07/2019 14:00,65924,07/08/2019 23:59
201185,1000,31/07/2019 14:00,16556,07/08/2019 23:59
201186,1000,31/07/2019 14:01,74114,21/08/2019 23:59
201187,2500,31/07/2019 14:03,58646,07/08/2019 23:59
201188,1000,31/07/2019 14:05,24546,07/08/2019 23:59
201189,1000,31/07/2019 14:04,33709,28/08/2019 23:59
201191,1000,31/07/2019 14:05,73833,07/08/2019 23:59
201200,2500,31/07/2019 15:33,68477,07/08/2019 23:59
201206,1000,31/07/2019 14:16,69292,07/08/2019 23:59
201210,1000,31/07/2019 14:21,59964,07/08/2019 23:59
201212,1500,31/07/2019 14:20,70245,07/08/2019 23:59
201214,1000,31/07/2019 14:24,70868,28/08/2019 23:59
201216,1000,31/07/2019 14:22,73730,28/08/2019 23:59
201218,2000,31/07/2019 14:28,61739,07/08/2019 23:59
201221,1000,31/07/2019 14:32,72199,21/08/2019 23:59
201222,1000,31/07/2019 14:33,73393,07/08/2019 23:59
201223,2500,31/07/2019 14:36,43914,28/08/2019 23:59
201225,1000,31/07/2019 14:40,71650,07/08/2019 23:59
201228,1500,31/07/2019 14:41,66908,28/08/2019 23:59
201232,1500,31/07/2019 14:44,68235,21/08/2019 23:59
201233,1000,31/07/2019 14:52,74117,14/08/2019 23:59
201234,1500,31/07/2019 14:49,69805,28/08/2019 23:59
201235,2000,31/07/2019 14:45,63355,28/08/2019 23:59
201238,4000,31/07/2019 14:50,51967,28/08/2019 23:59
201240,1000,31/07/2019 14:49,52545,07/08/2019 23:59
201242,1000,31/07/2019 15:01,74129,07/08/2019 23:59
201244,1000,31/07/2019 15:23,74004,21/08/2019 23:59
201245,1000,31/07/2019 14:53,74064,07/08/2019 23:59
201247,1000,31/07/2019 14:51,50920,28/08/2019 23:59
201249,1000,31/07/2019 14:55,74126,07/08/2019 23:59
201254,1500,31/07/2019 18:35,32249,28/08/2019 23:59
201255,1000,31/07/2019 14:56,48236,07/08/2019 23:59
201256,4000,31/07/2019 14:59,44233,28/08/2019 23:59
201260,1000,31/07/2019 15:00,57818,07/08/2019 23:59
201264,2500,31/07/2019 15:09,51653,07/08/2019 23:59
201265,4000,31/07/2019 15:11,53336,28/08/2019 23:59
201270,1500,31/07/2019 15:16,67561,28/08/2019 23:59
201271,3500,31/07/2019 15:16,51938,28/08/2019 23:59
201272,1000,31/07/2019 15:24,74116,28/08/2019 23:59
201273,4000,31/07/2019 15:18,32353,07/08/2019 23:59
201279,1000,31/07/2019 15:28,74129,07/08/2019 23:59
201280,1000,31/07/2019 15:38,57472,28/08/2019 23:59
201281,1000,31/07/2019 15:35,73839,07/08/2019 23:59
201282,2000,31/07/2019 15:38,55590,07/08/2019 23:59
201283,1000,31/07/2019 15:38,71285,07/08/2019 23:59
201289,2500,31/07/2019 15:46,63717,28/08/2019 23:59
201291,1500,31/07/2019 15:50,33378,28/08/2019 23:59
201292,2000,31/07/2019 15:55,67262,28/08/2019 23:59
201295,1500,31/07/2019 16:02,55271,28/08/2019 23:59
201297,2500,31/07/2019 16:00,65393,14/08/2019 23:59
201299,2000,31/07/2019 16:04,49399,07/08/2019 23:59
201300,1000,31/07/2019 16:03,62877,14/08/2019 23:59
201307,1000,31/07/2019 16:15,72051,07/08/2019 23:59
201312,2500,31/07/2019 16:20,36724,28/08/2019 23:59
201313,4000,31/07/2019 16:23,8724,28/08/2019 23:59
201316,1000,31/07/2019 16:25,2002,07/08/2019 23:59
201317,1000,31/07/2019 17:21,74130,28/08/2019 23:59
201321,1000,31/07/2019 16:36,74007,14/08/2019 23:59
201323,1000,31/07/2019 16:58,71958,07/08/2019 23:59
201329,4000,31/07/2019 16:37,33472,28/08/2019 23:59
201330,1500,31/07/2019 16:44,69898,28/08/2019 23:59
201331,1000,31/07/2019 16:39,73503,07/08/2019 23:59
201332,2000,31/07/2019 16:44,45966,07/08/2019 23:59
201336,1000,31/07/2019 16:51,73892,28/08/2019 23:59
201338,1000,31/07/2019 17:01,54208,28/08/2019 23:59
201342,1500,31/07/2019 16:54,68703,21/08/2019 23:59
201344,1000,31/07/2019 16:55,71722,07/08/2019 23:59
201345,1500,31/07/2019 16:56,70251,07/08/2019 23:59
201349,1500,31/07/2019 16:59,42148,28/08/2019 23:59
201353,1000,31/07/2019 17:03,74099,07/08/2019 23:59
201358,6000,31/07/2019 17:03,32056,04/09/2019 23:59
201359,1000,31/07/2019 17:11,74159,07/08/2019 23:59
201360,2500,31/07/2019 17:05,64516,07/08/2019 23:59
201363,1000,31/07/2019 17:07,41486,28/08/2019 23:59
201365,2500,31/07/2019 17:09,67934,21/08/2019 23:59
201366,1000,31/07/2019 17:10,61857,14/08/2019 23:59
201375,2000,31/07/2019 17:17,59009,28/08/2019 23:59
201377,1000,31/07/2019 17:21,74163,28/08/2019 23:59
201379,1000,31/07/2019 17:21,71712,28/08/2019 23:59
201381,1000,31/07/2019 17:24,69821,28/08/2019 23:59
201388,1000,31/07/2019 17:39,74165,07/08/2019 23:59
201389,1000,31/07/2019 17:40,74037,07/08/2019 23:59
201394,1000,31/07/2019 17:37,73331,07/08/2019 23:59
201403,2000,31/07/2019 17:41,45966,14/08/2019 23:59
201404,1500,31/07/2019 17:43,69903,28/08/2019 23:59
201409,1000,31/07/2019 17:45,71395,14/08/2019 23:59
201411,1000,31/07/2019 17:45,74167,07/08/2019 23:59
201412,2000,31/07/2019 19:19,65227,28/08/2019 23:59
201414,1000,31/07/2019 17:49,74169,28/08/2019 23:59
201418,1000,31/07/2019 17:56,70202,14/08/2019 23:59
201419,1000,31/07/2019 17:56,57502,07/08/2019 23:59
201423,1500,31/07/2019 18:02,67799,28/08/2019 23:59
201430,1000,31/07/2019 18:14,74066,14/08/2019 23:59
201432,1500,31/07/2019 18:11,56639,28/08/2019 23:59
201434,2500,31/07/2019 18:13,65676,21/08/2019 23:59
201435,1000,31/07/2019 18:16,74173,28/08/2019 23:59
201436,1000,31/07/2019 18:17,74174,07/08/2019 23:59
201437,1500,31/07/2019 18:15,63161,28/08/2019 23:59
201438,2000,31/07/2019 18:21,54051,28/08/2019 23:59
201442,3500,31/07/2019 18:22,60006,28/08/2019 23:59
201444,1000,31/07/2019 18:22,72977,21/08/2019 23:59
201445,1000,31/07/2019 18:22,71374,21/08/2019 23:59
201454,1000,31/07/2019 18:33,74178,07/08/2019 23:59
201455,1000,31/07/2019 18:33,11840,07/08/2019 23:59
201457,1000,31/07/2019 18:37,72502,07/08/2019 23:59
201459,2500,31/07/2019 18:42,57972,28/08/2019 23:59
201462,6000,31/07/2019 18:44,11593,04/09/2019 23:59
201467,2000,31/07/2019 18:46,67803,07/08/2019 23:59
201468,1000,31/07/2019 18:50,74180,07/08/2019 23:59
201474,1000,31/07/2019 18:52,67998,07/08/2019 23:59
201476,1500,31/07/2019 18:53,69612,07/08/2019 23:59
201481,1500,31/07/2019 18:56,69612,07/08/2019 23:59
201488,2500,31/07/2019 19:04,64353,28/08/2019 23:59
201491,5000,31/07/2019 19:06,36421,28/08/2019 23:59
201493,1000,31/07/2019 19:11,73720,28/08/2019 23:59
201495,2000,31/07/2019 19:17,66787,14/08/2019 23:59
201497,2000,31/07/2019 19:16,62138,28/08/2019 23:59
201498,1500,31/07/2019 19:16,68129,07/08/2019 23:59
201499,1000,31/07/2019 20:45,74188,28/08/2019 23:59
201500,1000,31/07/2019 19:26,74121,28/08/2019 23:59
201501,1000,31/07/2019 19:27,73683,07/08/2019 23:59
201504,1000,31/07/2019 19:25,33321,28/08/2019 23:59
201506,1000,31/07/2019 19:32,74184,07/08/2019 23:59
201508,1500,31/07/2019 20:13,61452,28/08/2019 23:59
201512,1500,31/07/2019 19:42,67409,28/08/2019 23:59
201514,1000,31/07/2019 19:42,74161,07/08/2019 23:59
201515,1500,31/07/2019 19:44,69099,07/08/2019 23:59
201516,6000,31/07/2019 19:42,31357,04/09/2019 23:59
201518,1000,31/07/2019 19:46,73981,28/08/2019 23:59
201524,1000,31/07/2019 19:54,73927,07/08/2019 23:59
201525,1000,31/07/2019 19:49,74189,07/08/2019 23:59
201527,1000,31/07/2019 22:38,74193,28/08/2019 23:59
201528,1000,31/07/2019 19:49,74194,28/08/2019 23:59
201534,1000,31/07/2019 20:02,74197,07/08/2019 23:59
201535,6000,31/07/2019 19:58,40731,07/08/2019 23:59
201540,1000,31/07/2019 20:02,74192,28/08/2019 23:59
201542,1000,31/07/2019 20:11,74198,28/08/2019 23:59
201548,1500,31/07/2019 20:19,62764,21/08/2019 23:59
201553,1000,31/07/2019 20:18,71298,28/08/2019 23:59
201555,1000,31/07/2019 20:30,74024,07/08/2019 23:59
201556,4000,31/07/2019 20:25,46405,28/08/2019 23:59
201557,1000,31/07/2019 20:37,65310,07/08/2019 23:59
201560,5000,31/07/2019 20:33,52808,21/08/2019 23:59
201561,1000,31/07/2019 20:43,74203,07/08/2019 23:59
201563,1000,31/07/2019 20:34,74207,07/08/2019 23:59
201569,1500,31/07/2019 20:41,69590,28/08/2019 23:59
201572,1500,31/07/2019 20:43,51505,14/08/2019 23:59
201579,3500,31/07/2019 20:53,49780,28/08/2019 23:59
201580,2000,31/07/2019 20:56,57924,28/08/2019 23:59
201585,4000,31/07/2019 21:11,61203,07/08/2019 23:59
201586,1000,31/07/2019 21:10,74213,07/08/2019 23:59
201588,1000,31/07/2019 21:12,74212,14/08/2019 23:59
201597,1000,31/07/2019 21:51,74216,07/08/2019 23:59
201598,1000,31/07/2019 21:23,68768,07/08/2019 23:59
201599,1000,31/07/2019 21:25,74062,28/08/2019 23:59
201600,1000,31/07/2019 21:24,74210,28/08/2019 23:59
201601,1000,31/07/2019 22:38,73767,07/08/2019 23:59
201604,2000,31/07/2019 21:39,17963,28/08/2019 23:59
201606,2500,31/07/2019 21:48,68474,07/08/2019 23:59
201607,1000,31/07/2019 21:51,73665,07/08/2019 23:59
201610,1000,31/07/2019 21:52,74209,07/08/2019 23:59
201611,2000,31/07/2019 21:54,61484,21/08/2019 23:59
201613,1000,31/07/2019 22:32,74219,07/08/2019 23:59
