id,amount,loan_id,repayment_date,fully_repayed_on
73487,1200,153568,15/07/2019 21:33,15/07/2019 21:33
73488,1010,175936,15/07/2019 21:34,15/07/2019 21:34
73490,2320,189529,15/07/2019 21:36,15/07/2019 21:37
73491,1200,159839,15/07/2019 21:38,15/07/2019 21:38
73492,2,183712,15/07/2019 21:41,15/07/2019 21:41
73494,1225,155775,15/07/2019 21:56,15/07/2019 21:57
73495,30,126784,15/07/2019 21:57,15/07/2019 21:57
73498,4,161738,15/07/2019 22:22,15/07/2019 22:22
73499,2260,188478,15/07/2019 22:23,15/07/2019 22:24
73500,6000,178582,15/07/2019 22:28,15/07/2019 22:28
73501,1200,161312,15/07/2019 22:28,15/07/2019 22:29
73502,2260,189602,15/07/2019 22:29,15/07/2019 22:29
73506,2260,182518,15/07/2019 22:35,15/07/2019 22:36
73507,4740,171491,15/07/2019 22:36,15/07/2019 22:36
73508,1200,160659,15/07/2019 22:36,15/07/2019 22:36
73509,1130,183077,15/07/2019 22:37,15/07/2019 22:37
73510,2400,160632,15/07/2019 22:42,15/07/2019 22:42
73511,2260,181888,15/07/2019 22:47,15/07/2019 22:47
73512,1000,159622,15/07/2019 22:49,15/07/2019 22:50
73515,980,189626,16/07/2019 0:39,16/07/2019 0:39
73516,10,189626,16/07/2019 0:40,16/07/2019 0:40
73518,140,189626,16/07/2019 1:06,16/07/2019 1:08
73519,1130,189628,16/07/2019 15:07,16/07/2019 15:07
73520,1130,189629,16/07/2019 17:42,16/07/2019 17:42
73521,2400,164150,16/07/2019 18:37,16/07/2019 18:37
73522,1200,161206,16/07/2019 18:37,16/07/2019 18:37
73523,5650,183023,16/07/2019 18:37,16/07/2019 18:38
73524,1130,182772,16/07/2019 18:40,16/07/2019 18:40
73525,1130,189336,16/07/2019 18:41,16/07/2019 18:41
73526,1200,163407,16/07/2019 18:43,16/07/2019 18:43
73527,7,178432,16/07/2019 18:44,16/07/2019 18:44
73529,3300,160917,16/07/2019 18:46,16/07/2019 18:46
73530,2260,184468,16/07/2019 18:47,16/07/2019 18:47
73531,3600,167667,16/07/2019 18:50,16/07/2019 18:50
73532,1130,185051,16/07/2019 18:51,16/07/2019 18:51
73534,2400,163526,16/07/2019 18:52,16/07/2019 18:52
73535,1800,160871,16/07/2019 18:52,16/07/2019 18:52
73536,2260,189501,16/07/2019 18:54,16/07/2019 18:55
73537,1058,176256,16/07/2019 18:57,16/07/2019 18:57
73539,4720,168559,16/07/2019 18:57,16/07/2019 18:57
73541,1200,189112,16/07/2019 18:59,16/07/2019 19:00
73543,3600,161177,16/07/2019 19:00,16/07/2019 19:00
73549,1800,161618,16/07/2019 19:08,16/07/2019 19:08
73550,3555,170274,16/07/2019 19:08,16/07/2019 19:08
73551,1695,184885,16/07/2019 19:09,16/07/2019 19:09
73552,677,161409,16/07/2019 19:10,16/07/2019 19:10
73554,3600,161092,16/07/2019 19:10,16/07/2019 19:10
73555,100,179237,16/07/2019 19:10,16/07/2019 19:11
73557,1200,164957,16/07/2019 19:11,16/07/2019 19:12
73559,1200,160939,16/07/2019 19:16,16/07/2019 19:16
73560,200,184013,16/07/2019 19:17,16/07/2019 19:17
73561,2260,189172,16/07/2019 19:17,16/07/2019 19:17
73562,20,184013,16/07/2019 19:18,16/07/2019 19:18
73563,150,178474,16/07/2019 19:18,16/07/2019 19:18
73566,3600,161857,16/07/2019 19:27,16/07/2019 19:27
73567,3600,163497,16/07/2019 19:28,16/07/2019 19:28
73568,6000,161124,16/07/2019 19:28,16/07/2019 19:28
73569,1837,153289,16/07/2019 19:29,16/07/2019 19:30
73570,1770,169533,16/07/2019 19:30,16/07/2019 19:30
73571,1,153289,16/07/2019 19:30,16/07/2019 19:30
73572,5650,185044,16/07/2019 19:31,16/07/2019 19:31
73573,1185,152033,16/07/2019 19:32,16/07/2019 19:32
73574,1738,146314,16/07/2019 19:34,16/07/2019 19:34
73575,1695,183940,16/07/2019 19:37,16/07/2019 19:38
73576,180,185515,16/07/2019 19:45,16/07/2019 19:46
73578,347,185234,16/07/2019 19:47,16/07/2019 19:47
73579,1225,155992,16/07/2019 19:48,16/07/2019 19:48
73580,1130,184769,16/07/2019 19:48,16/07/2019 19:49
73581,2260,184006,16/07/2019 19:48,16/07/2019 19:48
73582,3390,183850,16/07/2019 19:49,16/07/2019 19:49
73585,482,166588,16/07/2019 19:51,16/07/2019 19:51
73587,1020,188305,16/07/2019 19:52,16/07/2019 19:52
73588,60,177241,16/07/2019 19:53,16/07/2019 19:53
73589,800,174926,16/07/2019 19:53,16/07/2019 19:53
73590,110,188305,16/07/2019 19:53,16/07/2019 19:53
73591,10,189443,16/07/2019 19:54,16/07/2019 19:54
73592,2400,163497,16/07/2019 19:57,16/07/2019 19:57
73593,5,166588,16/07/2019 19:59,16/07/2019 19:59
73594,1200,187768,16/07/2019 20:00,16/07/2019 20:00
73595,1400,161317,16/07/2019 20:01,16/07/2019 20:01
73596,2400,176166,16/07/2019 20:03,16/07/2019 20:03
73597,1080,182748,16/07/2019 20:05,16/07/2019 20:05
73598,1185,172872,16/07/2019 20:08,16/07/2019 20:08
73599,1200,181677,16/07/2019 20:09,16/07/2019 20:09
73600,150,177792,16/07/2019 20:10,16/07/2019 20:10
73601,50,177792,16/07/2019 20:10,16/07/2019 22:21
73603,2140,101757,16/07/2019 20:12,16/07/2019 20:12
73604,1200,187286,16/07/2019 20:14,16/07/2019 20:14
73606,70,181689,16/07/2019 20:15,16/07/2019 20:15
73608,1800,161542,16/07/2019 20:15,16/07/2019 20:15
73609,3600,170705,16/07/2019 20:17,16/07/2019 20:17
73610,1130,187596,16/07/2019 20:17,16/07/2019 20:18
73611,1200,161073,16/07/2019 20:19,16/07/2019 20:19
73612,500,169127,16/07/2019 20:21,16/07/2019 20:21
73613,2320,184623,16/07/2019 20:22,16/07/2019 20:22
73615,3600,160815,16/07/2019 20:26,16/07/2019 20:26
73616,4000,177241,16/07/2019 20:28,16/07/2019 20:28
73617,10,160531,16/07/2019 20:31,16/07/2019 20:31
73618,2450,135230,16/07/2019 20:31,16/07/2019 20:31
73619,2900,176739,16/07/2019 20:31,16/07/2019 20:31
73620,1155,176925,16/07/2019 20:33,16/07/2019 20:33
73621,4,189141,16/07/2019 20:33,16/07/2019 20:33
73622,2400,173146,16/07/2019 20:33,16/07/2019 20:33
73623,2260,182760,16/07/2019 20:34,16/07/2019 20:34
73625,2400,185594,16/07/2019 20:37,16/07/2019 20:37
73626,1800,165377,16/07/2019 20:38,16/07/2019 20:38
73627,630,184286,16/07/2019 20:38,16/07/2019 20:38
73628,1160,176659,16/07/2019 20:40,16/07/2019 20:40
73629,900,166055,16/07/2019 20:41,16/07/2019 20:42
73630,400,167807,16/07/2019 20:43,16/07/2019 20:43
73631,1,167807,16/07/2019 20:43,16/07/2019 20:44
73632,2310,175066,16/07/2019 20:44,16/07/2019 20:44
73635,1180,174355,16/07/2019 20:46,16/07/2019 20:46
73636,1695,182935,16/07/2019 20:46,16/07/2019 20:53
73637,1185,160971,16/07/2019 20:47,16/07/2019 20:47
73638,30,159250,16/07/2019 20:49,16/07/2019 20:49
73639,2310,166763,16/07/2019 20:53,16/07/2019 20:53
73640,2260,182691,16/07/2019 20:55,16/07/2019 20:55
73641,2260,185935,16/07/2019 20:57,16/07/2019 20:57
73642,60,187946,16/07/2019 20:59,16/07/2019 20:59
73643,1800,161944,16/07/2019 20:59,16/07/2019 20:59
73644,2400,161886,16/07/2019 20:59,16/07/2019 20:59
73645,490,4422,16/07/2019 20:59,16/07/2019 20:59
73646,2795,152132,16/07/2019 21:04,16/07/2019 21:04
73647,1838,160651,16/07/2019 21:10,16/07/2019 21:10
73648,2260,184005,16/07/2019 21:11,16/07/2019 21:11
73649,1130,185260,16/07/2019 21:12,16/07/2019 21:12
73650,520,175517,16/07/2019 21:13,16/07/2019 21:13
73651,677,170382,16/07/2019 21:17,16/07/2019 21:17
73652,808,154868,16/07/2019 21:19,16/07/2019 21:20
73653,1000,169546,16/07/2019 21:24,16/07/2019 21:24
73655,1155,173608,16/07/2019 21:26,16/07/2019 21:26
73656,200,169546,16/07/2019 21:26,16/07/2019 21:26
73658,50,175517,16/07/2019 21:32,16/07/2019 21:33
73660,300,154933,16/07/2019 21:34,16/07/2019 21:34
73661,1130,188540,16/07/2019 21:34,16/07/2019 21:34
73663,1780,156722,16/07/2019 21:35,16/07/2019 21:36
73664,1130,184209,16/07/2019 21:36,16/07/2019 21:36
73665,1030,184543,16/07/2019 21:36,16/07/2019 21:36
73666,8,156722,16/07/2019 21:36,16/07/2019 21:36
73667,1200,181300,16/07/2019 21:36,16/07/2019 21:36
73671,3000,161727,16/07/2019 21:43,16/07/2019 21:43
73674,1695,185056,16/07/2019 21:48,16/07/2019 21:48
73675,1225,136602,16/07/2019 21:52,16/07/2019 21:52
73676,3540,169419,16/07/2019 21:52,16/07/2019 21:52
73678,2310,181427,16/07/2019 21:54,16/07/2019 21:54
73680,1200,184860,16/07/2019 21:58,16/07/2019 21:58
73681,1155,182255,16/07/2019 22:02,16/07/2019 22:02
73683,1000,180661,16/07/2019 22:04,16/07/2019 22:04
73685,3000,162004,16/07/2019 22:18,16/07/2019 22:18
73686,3480,176744,16/07/2019 22:19,16/07/2019 22:19
73688,1770,172186,16/07/2019 22:25,16/07/2019 22:25
73689,100,183896,16/07/2019 22:25,16/07/2019 22:25
73690,1155,169321,16/07/2019 22:32,16/07/2019 22:33
73691,410,183621,16/07/2019 22:33,16/07/2019 22:33
73692,15,156503,16/07/2019 22:33,16/07/2019 22:33
73693,330,182952,16/07/2019 22:35,16/07/2019 22:35
73694,1200,163086,16/07/2019 22:36,16/07/2019 22:36
73695,400,156503,16/07/2019 22:37,16/07/2019 22:37
73696,1150,174471,16/07/2019 22:40,16/07/2019 22:40
73697,20,189460,16/07/2019 22:45,16/07/2019 22:45
73699,1130,184036,16/07/2019 22:49,16/07/2019 22:49
73701,1800,167022,16/07/2019 22:55,16/07/2019 22:55
73703,1200,164950,16/07/2019 22:59,16/07/2019 22:59
73704,5800,175357,16/07/2019 23:00,16/07/2019 23:00
73705,1200,185287,16/07/2019 23:04,16/07/2019 23:04
73706,2400,183571,16/07/2019 23:04,16/07/2019 23:04
73708,300,182952,16/07/2019 23:12,16/07/2019 23:13
73709,1800,163816,16/07/2019 23:17,16/07/2019 23:17
73710,3900,183206,16/07/2019 23:24,16/07/2019 23:24
73711,2320,184710,16/07/2019 23:29,16/07/2019 23:29
73712,1225,160618,16/07/2019 23:29,16/07/2019 23:29
73713,55,183206,16/07/2019 23:35,16/07/2019 23:35
73714,1100,170161,16/07/2019 23:36,16/07/2019 23:37
73715,1155,170839,17/07/2019 0:04,17/07/2019 0:05
73716,900,178311,17/07/2019 0:13,17/07/2019 0:13
73718,47,189593,17/07/2019 0:20,17/07/2019 0:20
73719,950,144829,17/07/2019 0:21,17/07/2019 0:21
73720,1225,160323,17/07/2019 0:23,17/07/2019 0:23
73721,0,187664,17/07/2019 0:23,17/07/2019 0:24
73722,1000,171729,17/07/2019 0:24,17/07/2019 0:24
73723,80,60135,17/07/2019 0:30,17/07/2019 0:31
73724,204,155891,17/07/2019 0:31,17/07/2019 0:31
73725,167,60135,17/07/2019 0:33,17/07/2019 0:33
73726,16,159087,17/07/2019 0:43,17/07/2019 0:43
73727,20,189463,17/07/2019 0:45,17/07/2019 0:45
73733,380,167620,17/07/2019 1:00,17/07/2019 1:00
73736,1200,169440,17/07/2019 1:16,17/07/2019 1:16
73738,2825,184488,17/07/2019 1:18,17/07/2019 1:18
73739,83,159177,17/07/2019 1:25,17/07/2019 1:25
73740,10,161738,17/07/2019 1:28,17/07/2019 1:28
73742,2400,169421,17/07/2019 1:32,17/07/2019 1:32
73744,3000,173350,17/07/2019 1:39,17/07/2019 1:39
73745,1130,186468,17/07/2019 1:47,17/07/2019 1:48
73747,16,187733,17/07/2019 1:51,17/07/2019 1:54
73749,19,178383,17/07/2019 1:58,17/07/2019 1:58
73750,1130,186188,17/07/2019 2:05,17/07/2019 2:09
73751,1130,184506,17/07/2019 2:23,17/07/2019 2:23
73752,100,175989,17/07/2019 2:48,17/07/2019 2:48
73753,1200,185856,17/07/2019 3:12,17/07/2019 3:12
73754,16,181980,17/07/2019 3:27,17/07/2019 3:27
73755,1130,184412,17/07/2019 3:33,17/07/2019 3:33
73756,1000,162574,17/07/2019 3:35,17/07/2019 3:36
73757,1155,182603,17/07/2019 4:49,17/07/2019 4:49
73760,1837,160201,17/07/2019 5:19,17/07/2019 5:19
73761,1,160201,17/07/2019 5:20,17/07/2019 5:20
73762,6000,169415,17/07/2019 6:06,17/07/2019 6:06
73763,500,183265,17/07/2019 6:40,17/07/2019 6:40
73764,6000,184251,17/07/2019 7:01,17/07/2019 7:01
73766,80,181217,17/07/2019 7:11,17/07/2019 7:11
73767,10,181217,17/07/2019 7:14,17/07/2019 7:14
73768,1770,183436,17/07/2019 7:17,17/07/2019 7:18
73769,2320,186038,17/07/2019 7:24,17/07/2019 7:24
73770,3600,173261,17/07/2019 7:48,17/07/2019 7:48
73771,1000,170237,17/07/2019 7:56,17/07/2019 7:56
73772,1100,159134,17/07/2019 8:07,17/07/2019 8:08
73774,100,159134,17/07/2019 8:11,17/07/2019 8:11
73775,300,161478,17/07/2019 8:29,17/07/2019 8:29
73776,1225,156792,17/07/2019 8:34,17/07/2019 8:35
73778,25,159134,17/07/2019 8:52,17/07/2019 8:52
73779,1225,161193,17/07/2019 8:56,17/07/2019 8:57
73780,2260,185536,17/07/2019 9:02,17/07/2019 9:03
73781,1225,155928,17/07/2019 9:05,17/07/2019 9:06
73782,1130,185178,17/07/2019 9:06,17/07/2019 9:06
73783,2310,183068,17/07/2019 9:12,17/07/2019 9:12
73784,1200,163216,17/07/2019 9:12,17/07/2019 9:13
73786,2310,182695,17/07/2019 9:14,17/07/2019 9:15
73787,2400,163263,17/07/2019 9:19,17/07/2019 9:19
73788,3447,157244,17/07/2019 9:20,17/07/2019 9:20
73791,225,184145,17/07/2019 9:23,17/07/2019 9:23
73792,3540,170545,17/07/2019 9:24,17/07/2019 9:24
73793,1200,161700,17/07/2019 9:24,17/07/2019 9:24
73796,12,156570,17/07/2019 9:32,17/07/2019 9:32
73798,400,155891,17/07/2019 9:34,17/07/2019 9:34
73804,100,161478,17/07/2019 9:49,17/07/2019 9:49
73805,1695,183638,17/07/2019 9:52,17/07/2019 9:52
73806,3480,162814,17/07/2019 9:54,17/07/2019 9:54
73807,2320,180969,17/07/2019 9:54,17/07/2019 9:54
73808,2400,181239,17/07/2019 9:58,17/07/2019 9:58
73809,120,176294,17/07/2019 9:58,17/07/2019 9:58
73810,130,179213,17/07/2019 9:59,17/07/2019 9:59
73811,400,173429,17/07/2019 10:02,17/07/2019 10:02
73812,1800,163173,17/07/2019 10:03,17/07/2019 10:03
73816,100,174824,17/07/2019 10:08,17/07/2019 10:08
73819,2400,185661,17/07/2019 10:14,17/07/2019 10:14
73820,390,163637,17/07/2019 10:15,17/07/2019 10:15
73821,2390,185822,17/07/2019 10:18,17/07/2019 10:18
73822,6,163637,17/07/2019 10:24,17/07/2019 10:24
73823,1155,160596,17/07/2019 10:25,17/07/2019 10:25
73824,1160,176577,17/07/2019 10:26,17/07/2019 10:27
73825,3465,144658,17/07/2019 10:29,17/07/2019 10:29
73827,388,159220,17/07/2019 10:34,17/07/2019 10:34
73829,30,161478,17/07/2019 10:37,17/07/2019 10:38
73830,2,161478,17/07/2019 10:38,17/07/2019 10:38
73831,1130,183906,17/07/2019 10:40,17/07/2019 10:40
73833,1695,187985,17/07/2019 10:47,17/07/2019 10:47
73837,1740,177617,17/07/2019 10:56,17/07/2019 10:56
73838,3390,184901,17/07/2019 10:58,17/07/2019 10:58
73839,1190,187060,17/07/2019 10:58,17/07/2019 10:59
73841,700,144206,17/07/2019 11:05,17/07/2019 11:17
73842,1200,161866,17/07/2019 11:06,17/07/2019 11:06
73843,1200,163626,17/07/2019 11:08,17/07/2019 11:08
73844,1200,188620,17/07/2019 11:09,17/07/2019 11:10
73845,1124,163403,17/07/2019 11:14,17/07/2019 11:14
73846,100,144206,17/07/2019 11:18,17/07/2019 11:18
73848,400,187946,17/07/2019 11:24,17/07/2019 11:24
73849,2320,183295,17/07/2019 11:25,17/07/2019 11:25
73852,1130,183680,17/07/2019 11:26,17/07/2019 11:26
73853,3600,162743,17/07/2019 11:27,17/07/2019 11:27
73855,6000,162407,17/07/2019 11:33,17/07/2019 11:33
73856,1540,185299,17/07/2019 11:34,17/07/2019 11:34
73858,1225,160816,17/07/2019 11:37,17/07/2019 11:37
73859,2260,185470,17/07/2019 11:38,17/07/2019 11:38
73860,2260,184019,17/07/2019 11:41,17/07/2019 11:41
73861,120,188449,17/07/2019 11:46,17/07/2019 11:47
73862,1800,169772,17/07/2019 11:47,17/07/2019 11:48
73863,300,170165,17/07/2019 11:51,17/07/2019 11:51
73864,1400,170704,17/07/2019 11:51,17/07/2019 11:51
73865,2400,162902,17/07/2019 11:53,17/07/2019 11:53
73866,2000,170165,17/07/2019 11:56,17/07/2019 11:57
73867,1200,162499,17/07/2019 11:58,17/07/2019 11:58
73868,1130,185073,17/07/2019 12:06,17/07/2019 12:06
73869,1000,162033,17/07/2019 12:11,17/07/2019 12:12
73870,3675,160940,17/07/2019 12:12,17/07/2019 12:12
73872,2320,182258,17/07/2019 12:27,17/07/2019 12:27
73873,450,177792,17/07/2019 12:28,17/07/2019 12:29
73874,3,180150,17/07/2019 12:32,17/07/2019 12:32
73875,400,169937,17/07/2019 12:34,17/07/2019 12:34
73876,1130,187988,17/07/2019 12:34,17/07/2019 12:34
73877,220,184900,17/07/2019 12:41,17/07/2019 12:41
73878,70,187988,17/07/2019 12:41,17/07/2019 12:41
73879,300,169130,17/07/2019 12:47,17/07/2019 12:47
73880,1130,188042,17/07/2019 12:47,17/07/2019 12:47
73881,2260,183792,17/07/2019 12:49,17/07/2019 12:57
73882,1080,176294,17/07/2019 12:50,17/07/2019 12:50
73883,20,189460,17/07/2019 12:59,17/07/2019 12:59
73897,47,179213,17/07/2019 13:31,17/07/2019 14:15
73899,1200,162991,17/07/2019 13:34,17/07/2019 13:40
73902,1200,170272,17/07/2019 13:41,17/07/2019 13:41
73904,2260,183936,17/07/2019 13:45,17/07/2019 13:45
73905,3600,162337,17/07/2019 13:45,17/07/2019 13:45
73908,3000,178028,17/07/2019 13:53,17/07/2019 13:53
73909,1200,162686,17/07/2019 13:59,17/07/2019 13:59
73910,1200,162686,17/07/2019 14:00,17/07/2019 14:00
73911,984,164271,17/07/2019 14:00,17/07/2019 14:00
73913,3390,183793,17/07/2019 14:01,17/07/2019 14:01
73915,2000,170237,17/07/2019 14:03,17/07/2019 14:03
73916,1730,167001,17/07/2019 14:04,17/07/2019 14:05
73917,3600,163097,17/07/2019 14:07,17/07/2019 14:07
73918,1800,178661,17/07/2019 14:10,17/07/2019 14:10
73919,3540,172760,17/07/2019 14:24,17/07/2019 14:24
73920,1800,174183,17/07/2019 14:35,17/07/2019 14:35
73921,1543,175243,17/07/2019 14:36,17/07/2019 14:36
73922,700,182873,17/07/2019 14:36,17/07/2019 14:36
73924,2888,183224,17/07/2019 14:38,17/07/2019 14:39
73925,1155,167158,17/07/2019 14:40,17/07/2019 14:40
73926,550,168339,17/07/2019 14:51,17/07/2019 14:51
73927,41,187283,17/07/2019 14:53,17/07/2019 14:53
73928,21,181270,17/07/2019 14:55,17/07/2019 14:55
73929,3465,182787,17/07/2019 14:57,17/07/2019 14:57
73931,1000,169860,17/07/2019 15:02,17/07/2019 15:02
73932,2260,189564,17/07/2019 15:05,17/07/2019 15:05
73933,3390,184261,17/07/2019 15:05,17/07/2019 15:05
73934,1160,187875,17/07/2019 15:12,17/07/2019 15:12
73935,3480,176866,17/07/2019 15:13,17/07/2019 15:13
73936,2310,153956,17/07/2019 15:14,17/07/2019 15:14
73937,1200,165318,17/07/2019 15:15,17/07/2019 15:15
73939,1130,187407,17/07/2019 15:17,17/07/2019 15:18
73941,1130,184033,17/07/2019 15:20,17/07/2019 15:20
73942,1130,189777,17/07/2019 15:22,17/07/2019 15:22
73943,2260,183698,17/07/2019 15:27,17/07/2019 15:27
73944,420,170165,17/07/2019 15:28,17/07/2019 15:28
73951,1200,162137,17/07/2019 15:44,17/07/2019 15:45
73952,51,184586,17/07/2019 15:45,17/07/2019 15:46
73953,2360,169747,17/07/2019 15:47,17/07/2019 15:47
73955,1800,174802,17/07/2019 15:47,17/07/2019 15:47
73956,6000,162313,17/07/2019 15:54,17/07/2019 15:54
73957,6000,189688,17/07/2019 15:59,17/07/2019 15:59
73958,1200,161613,17/07/2019 16:00,17/07/2019 16:00
73959,260,189668,17/07/2019 16:00,17/07/2019 16:00
73960,1200,189308,17/07/2019 16:01,17/07/2019 16:02
73961,1130,183867,17/07/2019 16:05,17/07/2019 16:05
73962,1122,162331,17/07/2019 16:15,17/07/2019 16:16
73963,180,178383,17/07/2019 16:29,17/07/2019 16:30
73964,255,144829,17/07/2019 16:39,17/07/2019 16:39
73966,1155,183138,17/07/2019 16:53,17/07/2019 16:54
73967,1130,184363,17/07/2019 16:54,17/07/2019 16:54
73968,1000,183685,17/07/2019 16:56,17/07/2019 16:56
73970,130,183685,17/07/2019 16:57,17/07/2019 16:57
73972,3390,184629,17/07/2019 17:01,17/07/2019 17:01
73973,1000,178297,17/07/2019 17:02,17/07/2019 17:02
73974,3800,178297,17/07/2019 17:02,17/07/2019 17:02
73975,740,186006,17/07/2019 17:05,17/07/2019 17:06
73976,1200,166128,17/07/2019 17:07,17/07/2019 17:08
73979,12,132441,17/07/2019 17:12,17/07/2019 17:13
73980,3600,164084,17/07/2019 17:14,17/07/2019 17:14
73982,100,164573,17/07/2019 17:25,17/07/2019 17:25
73983,111,132441,17/07/2019 17:28,17/07/2019 17:29
73985,1030,185275,17/07/2019 17:33,17/07/2019 17:33
73986,2320,186052,17/07/2019 17:33,17/07/2019 17:40
73987,500,187093,17/07/2019 17:34,17/07/2019 17:34
73988,260,188621,17/07/2019 17:38,17/07/2019 17:38
73989,1130,185756,17/07/2019 17:40,17/07/2019 17:40
73991,753,161478,17/07/2019 17:44,17/07/2019 17:44
73993,60,187125,17/07/2019 17:46,17/07/2019 17:47
73994,6000,163233,17/07/2019 17:47,17/07/2019 17:47
73995,1200,163383,17/07/2019 17:47,17/07/2019 17:47
73996,1200,177479,17/07/2019 17:49,17/07/2019 17:49
73997,1200,163243,17/07/2019 17:52,17/07/2019 17:53
73998,1180,171734,17/07/2019 17:53,17/07/2019 17:53
73999,220,164683,17/07/2019 17:56,17/07/2019 17:57
74001,2100,173405,17/07/2019 17:58,17/07/2019 17:58
74003,50,159177,17/07/2019 18:01,17/07/2019 18:01
74006,1200,167040,17/07/2019 18:04,17/07/2019 18:05
74007,1130,189990,17/07/2019 18:09,17/07/2019 18:10
74008,1000,170165,17/07/2019 18:15,17/07/2019 18:16
74010,3390,187164,17/07/2019 18:16,17/07/2019 18:16
74011,1155,160103,17/07/2019 18:16,17/07/2019 18:16
74012,5650,189835,17/07/2019 18:19,17/07/2019 18:19
74013,400,182279,17/07/2019 18:20,17/07/2019 18:20
74014,2360,178328,17/07/2019 18:21,17/07/2019 18:21
74019,120,182873,17/07/2019 18:25,17/07/2019 18:25
74020,1200,182252,17/07/2019 18:26,17/07/2019 18:26
74021,3465,183207,17/07/2019 18:31,17/07/2019 18:31
74023,2260,183785,17/07/2019 18:36,17/07/2019 18:36
74025,1200,168182,17/07/2019 18:39,17/07/2019 18:39
74026,2320,187303,17/07/2019 18:41,17/07/2019 18:41
74028,1800,182745,17/07/2019 18:44,17/07/2019 18:44
74029,1838,142874,17/07/2019 18:44,17/07/2019 18:45
74031,1130,184519,17/07/2019 18:47,17/07/2019 18:48
74032,1000,165633,17/07/2019 18:48,17/07/2019 18:49
74033,1200,161929,17/07/2019 18:49,17/07/2019 18:50
74034,1,190190,17/07/2019 18:54,17/07/2019 18:54
74036,4520,183722,17/07/2019 18:59,17/07/2019 19:00
74037,1200,184379,17/07/2019 19:00,17/07/2019 19:00
74038,3000,182458,17/07/2019 19:02,17/07/2019 19:02
74039,155,159622,17/07/2019 19:03,17/07/2019 19:03
74040,1130,185708,17/07/2019 19:04,17/07/2019 19:04
74041,2360,171643,17/07/2019 19:06,17/07/2019 19:06
74042,1190,164524,17/07/2019 19:07,17/07/2019 19:07
74043,1130,185995,17/07/2019 19:09,17/07/2019 19:10
74044,50,176590,17/07/2019 19:09,17/07/2019 19:10
74046,50,178280,17/07/2019 19:12,17/07/2019 19:12
74047,1130,187441,17/07/2019 19:15,17/07/2019 19:15
74049,1130,190238,17/07/2019 19:21,17/07/2019 19:21
74050,1000,130835,17/07/2019 19:21,17/07/2019 19:21
74053,499,190234,17/07/2019 19:27,17/07/2019 19:27
74055,100,183728,17/07/2019 19:28,17/07/2019 19:28
74056,2450,154679,17/07/2019 19:28,17/07/2019 19:28
74057,790,173649,17/07/2019 19:28,17/07/2019 19:29
74060,60,183728,17/07/2019 19:31,17/07/2019 19:31
74061,1130,184142,17/07/2019 19:32,17/07/2019 19:32
74062,1130,183961,17/07/2019 19:35,17/07/2019 19:35
74063,2260,184009,17/07/2019 19:37,17/07/2019 19:37
74065,10,190263,17/07/2019 19:41,17/07/2019 19:41
74066,700,167987,17/07/2019 19:43,17/07/2019 19:43
74067,1180,172479,17/07/2019 19:47,17/07/2019 19:48
74069,1,184582,17/07/2019 19:49,17/07/2019 19:49
74070,1155,157621,17/07/2019 19:49,17/07/2019 19:52
74071,3555,175895,17/07/2019 19:51,17/07/2019 19:52
74072,1150,164127,17/07/2019 19:52,17/07/2019 19:52
74073,570,164430,17/07/2019 19:54,17/07/2019 19:54
74074,2400,168244,17/07/2019 19:56,17/07/2019 19:56
74075,50,130835,17/07/2019 19:56,17/07/2019 19:56
74076,5,164127,17/07/2019 19:58,17/07/2019 19:58
74077,130,186415,17/07/2019 20:02,17/07/2019 20:02
74078,200,183193,17/07/2019 20:04,17/07/2019 20:04
74079,300,183193,17/07/2019 20:04,17/07/2019 20:04
74080,655,183193,17/07/2019 20:05,17/07/2019 20:05
74081,3390,183938,17/07/2019 20:06,17/07/2019 20:06
74084,1130,190083,17/07/2019 20:18,17/07/2019 20:19
74085,1000,154868,17/07/2019 20:19,17/07/2019 20:19
74086,1740,177389,17/07/2019 20:26,17/07/2019 20:26
74087,10,189676,17/07/2019 20:30,17/07/2019 20:30
74088,3600,162264,17/07/2019 20:33,17/07/2019 20:33
74089,3800,189977,17/07/2019 20:33,17/07/2019 20:33
74091,4,189676,17/07/2019 20:34,17/07/2019 20:34
74092,1800,176957,17/07/2019 20:35,17/07/2019 20:35
74093,1200,162641,17/07/2019 20:36,17/07/2019 20:36
74094,1180,170891,17/07/2019 20:39,17/07/2019 20:39
74095,14,180084,17/07/2019 20:44,17/07/2019 20:44
74098,4900,104100,17/07/2019 20:45,17/07/2019 20:45
74099,115,182873,17/07/2019 20:47,17/07/2019 20:47
74100,3600,163890,17/07/2019 20:48,17/07/2019 20:48
74101,3390,185267,17/07/2019 20:51,17/07/2019 20:52
74102,80,159250,17/07/2019 20:52,17/07/2019 20:52
74103,10,159250,17/07/2019 20:53,17/07/2019 20:53
74104,2400,164715,17/07/2019 20:56,17/07/2019 20:59
74105,500,157678,17/07/2019 21:00,17/07/2019 21:00
74106,450,189987,17/07/2019 21:01,17/07/2019 21:02
74107,1200,175926,17/07/2019 21:06,17/07/2019 21:06
74108,1180,171829,17/07/2019 21:09,17/07/2019 21:09
74110,1000,170165,17/07/2019 21:11,17/07/2019 21:11
74112,6125,144169,17/07/2019 21:15,17/07/2019 21:15
74113,600,159220,17/07/2019 21:18,17/07/2019 21:18
